personId,movieId,characters
22063,57201,Barret
583040,57201,Will
71467,57201,Skinny
15374,57201,Collins
45051,57201,Frank
62752,57201,Ray
6951,57201,Stache
1333,61791,Caesar
76792,61791,Caroline Aranha
17051,61791,Will Rodman
12074,61791,Charles Rodman
51383,61791,Robert Franklin
5892,61791,Hunsiker
35013,61791,Steven Jacobs
1248,61791,John Landon
10993,61791,Dodge Landon
70175,61791,Irena
208678,61791,Party Girl #2
3223,99861,Tony Stark:Iron Man
16828,99861,Steve Rogers:Captain America
74568,99861,Thor
1245,99861,Natasha Romanoff:Black Widow
27428,99861,Pietro Maximoff:Quicksilver
550843,99861,Wanda Maximoff:Scarlet Witch
71189,99861,Maria Hill
103,99861,Bruce Banner:The Hulk
17604,99861,Clint Barton:Hawkeye
13548,99861,Ultron (voice)
39459,99861,Peggy Carter
2231,99861,Nick Fury
1333,99861,
1640,99861,Erik Selvig
7624,99861,
6162,99861,Jarvis:The Vision
19137,99861,Hulk (voice)
1896,99861,Colonel James Rhodes:War Machine
3491,99861,Baron Wolfgang von Strucker
5064,152737,Violet Weston
1204,152737,Barbara Weston
2955,152737,Charles Aiken
3061,152737,Bill Fordham
452,152737,Mattie Fae Aiken
9880,152737,Beverly Weston
20212,152737,Steve Huberbrecht
86034,152737,Ivy Weston
3196,152737,Karen Weston
17140,152737,Jean Fordham
64136,152737,Johnna Monevata
71580,152737,Little Charles Aiken
28781,262391,Claude Verneuil
82119,262391,Marie Verneuil
65572,262391,Isabelle Verneuil
17178,138843,Ed Warren
21657,138843,Lorraine Warren
3127,138843,Carolyn Perron
17402,138843,Roger Perron
63663,138843,Nancy
851784,138843,Cindy
125025,138843,Christine Perron
1186839,138843,April
6968,76170,Logan:Wolverine
1156024,76170,Mariko
9195,76170,Shingen
94064,76170,Viper
116278,76170,Noburo Mori
10884,76170,Harada
10696,76170,Jean Grey
109750,76170,Red Beard
2963,199373,Jack Halcombe
67599,199373,Cindy Paulson
3036,199373,Robert Hansen
8329,199373,Allie Halcombe
58006,199373,Chelle Ringell
169337,199373,Fran Hansen
14329,199373,Sgt. Lyle Haugsven
62644,199373,Pimp Clate Johnson
137424,199373,Debbie Peters
14721,199373,Lt. Bob Jent
29685,199373,D.A. Pat Clives
15376,199373,Carl Galenski
157015,199373,Vice Det. John Gentile
6968,146233,Keller Dover
131,146233,Detective Loki
17142,146233,Alex Jones
49,146233,Grace Dover
6832,146233,Holly Jones
19492,146233,Nancy Birch
18288,146233,Franklin Birch
112476,146233,Ralph Dover
1470,146233,Captain Richard O'Malley
41247,146233,Father Patrick Dunn
427,146233,Mrs. Milland
85065,209276,Eric
77335,209276,Neville
36669,209276,Oliver
500,75780,Reacher
10882,75780,Helen
28633,75780,Rodin
35013,75780,Emerson
6818,75780,The Zec
82631,75780,Barr
203630,75780,Sandy
3087,75780,Cash
162849,75780,Rob Farrior
18475,75780,Mindy
908548,209274,Singer
2831,209274,Szymon Skiba
118,203833,Hans Hubermann
1639,203833,Rosa Hubermann
1008607,203833,Liesel Meminger
224167,203833,Max Vandenburg
11279,203833,Narrator:Death
7804,203833,Alex Steiner
7059,203833,Liesel's mother
2340,203833,Ilsa Hermann
65054,203833,Bürgermeister Hermann
51651,203833,Officer
38673,117251,Cale
134,117251,President James Sawyer
125025,117251,Emily
1579,117251,Finnerty
28633,117251,Raphelson
4512,117251,Walker
22125,117251,Tyler
4776,117251,Vice President Hammond
58168,117251,Melanie
129101,117251,General Caulfield
13525,117251,Agent Kellerman
4177,117251,Agent Hope
31514,117251,Wallace
76512,117251,Stenz
114000,117251,Killick
31647,117251,Alison Sawyer
96591,117251,Mulcahy
166688,117251,Jenna
70456,245859,Eve
213395,245859,Cass
6547,245859,Anton
120724,82700,Kitai Raige
2888,82700,Cypher Raige
2598,82700,Faia Raige
37153,82700,Senshi Raige
12797,82700,Commander Velan
62879,82700,Hesper Navigator
62562,82700,Private McQuarrie
94798,82700,Running Cadet
17051,109414,James Franco
21007,109414,Jonah Hill
19274,109414,Seth Rogen
449,109414,Jay Baruchel
62862,109414,Danny McBride
64342,109414,Craig Robinson
39995,109414,Michael Cera
10990,109414,Emma Watson
125167,109414,Mindy Kaling
38582,109414,David Krumholtz
54691,109414,Christopher Mintz-Plasse
131519,109414,Rihanna
41089,109414,Martin Starr
22226,109414,Paul Rudd
38673,109414,Channing Tatum
55638,109414,Kevin Hart
86626,109414,Aziz Ansari
41088,109414,Jason Segel
17648,38543,Thomas Marshall
51072,38543,Lady Isabel
973,38543,Becket
13242,38543,King John
1248,38543,Albany
937,38543,Cornhill
4391,38543,"Stephen Langton, Archbishop of Canterbury"
145143,38543,Guy
3543,38543,Coteral
1711,38543,Marks
19898,38543,Tiberius
33161,77338,Philippe
78423,77338,Driss
219708,77338,Magalie
26107,77338,Elisa
4451,155084,Elliot
111518,155084,Michael
2372,155084,Det. Chilcoat
3201,155084,Vogler
94427,155084,Junkie Girl
19453,155084,Father
133386,155084,Mother
16459,155084,Detective
101847,155084,Police Captain
55638,181330,Himself
4581,158914,Paul Raymond
58016,158914,Jean Raymond
17606,158914,Debbie Raymond
66442,158914,Fiona Richmond
11275,158914,
26209,158914,Divine
80536,158914,Vicar
19775,158914,Carl Snitcher
91493,158914,
1834,158914,Rusty Humphries
1116973,227348,Oscar Hernandez
1117232,227348,Cholo
141374,227348,Ali
90596,227348,Katie
10859,77950,Turbo (voice)
13242,77950,Chet (voice)
454,77950,Tito (voice)
2231,77950,Whiplash (voice)
40481,77950,Angelo (voice)
19278,77950,Guy Gagné (voice)
19767,77950,Smoove Move (voice)
52792,77950,Burn (voice)
222121,77950,Skid Mark (voice)
28633,77950,Bobby (voice)
83586,77950,Kim-Ly (voice)
17647,77950,Paz (voice)
113732,180299,Rama
1155281,180299,Bangun
35642,180299,Goto
1202416,180299,Andi
142019,180299,Prakoso
72932,180299,Keiichi
143240,112949,Katie Feldman
19536,112949,Alex Wheatley
71189,112949,Jo
76941,112949,Kevin Tierney
65423,112949,Lieutenant Robinson
2963,157847,Joe Ransom
98804,157847,Willie
71565,157847,Lacy
16855,38757,Rapunzel (voice)
69899,38757,Flynn Rider (voice)
2517,38757,Mother Gothel (voice)
2372,38757,Stabbington Brother (voice)
4175,38757,Big Nose Thug (voice)
18,38757,Hook Hand Thug (voice)
1219029,38757,Short Thug (voice)
10460,38757,Vlad (voice)
19546,38757,Additional Voices (voice)
78317,38757,Additional Voices (voice)
60232,38757,Additional Voices (voice)
34737,38757,Additional Voices (voice)
36821,38757,Additional Voices (voice)
41227,38757,Additional Voices (voice)
111466,38757,Additional Voices (voice)
113916,38757,Additional Voices (voice)
35159,38757,Additional Voices (voice)
113919,38757,Additional Voices (voice)
116315,38757,Additional Voices (voice)
22132,38757,Captain of the Guard (voice)
11705,217993,Diana Prince:Wonder Woman (voice)
21088,217993,Clark Kent:Superman (voice)
1328,217993,Shazam (voice)
50266,217993,Victor Stone:Cyborg (voice)
53761,217993,Barry Allen:The Flash (voice)
20301,217993,Hal Jordan:Green Lantern (voice)
183812,217993,Bruce Wayne:Batman (voice)
81379,217993,Darkseid (voice)
59222,217993,Steve Trevor (voice)
79497,217993,Desaad (voice)
27448,217993,Silas Stone (voice)
3896,57165,Zeus
65731,57165,Perseus
5469,57165,Hades
10882,57165,Andromeda
2440,57165,Hephaestus
20286,57165,Argenor
6413,57165,Poseidon
25616,57165,Ares
1016168,57165,Korrina
11177,57165,Cyclops
18277,136795,Sarah Ashburn
55536,136795,Shannon Mullins
76961,136795,Hale
4688,136795,Jason Mullins
1213573,136795,Adam
9562,136795,Levy
109708,136795,Mark Mullins
58184,136795,Mrs. Mullins
1065,136795,Captain Woods
25147,136795,The John
112261,136795,Peter Mullins
8897,136795,Mr. Mullins
127048,136795,Michael Mullins
37917,58595,Snow White
6885,58595,Ravenna
74568,58595,The Huntsman
237455,58595,William
6972,58595,Beith
5538,58595,Gort
11109,58595,Nion
13014,58595,Coll
1665,58595,Duir
382,58595,Muir
63364,58595,Gus
9831,58595,Duke Hammond
2050,58595,King Magnus
53688,58595,Greta
18067,58595,Anna
65303,58595,Thomas
60348,58595,Broch
119904,58595,Percy
29406,58595,Aldan
2963,49519,Grug (voice)
54693,49519,Eep (voice)
10859,49519,Guy (voice)
2229,49519,Ugga (voice)
9599,49519,Gran (voice)
54729,49519,Thunk (voice)
66193,49519,Belt (voice)
114,185567,Brian Epkeen
2178,185567,Ali Sokhela
113228,185567,Claire Fletcher
12073,10192,Shrek (voice)
776,10192,Donkey (voice)
6941,10192,Princess Fiona (voice)
3131,10192,Puss in Boots (voice)
5823,10192,Queen (voice)
65717,10192,Brogan (voice)
8930,10192,King (voice)
64342,10192,Cookie (voice)
43775,10192,Gretched (voice)
25703,10192,Patrol Witch:Wagon Witch #2 (voice)
3138,10192,Dancing Witch:Wagon Witch #1 (voice)
5960,10192,Guard Witch (voice)
109869,10192,Pumpkin Witch:Palace Witch (voice)
118490,10192,Broomsy Witch (voice)
40462,177494,Veronica Mars
158095,177494,Logan Echolls
15029,177494,Keith Mars
84300,177494,"Stosh ""Piz"" Piznarski"
53930,177494,"Cindy ""Mac"" Mackenzie"
78080,177494,Gia Goodman
41089,177494,"Stu ""Cobb"" Cobbler"
12930,177494,Ruby Jetson
3035,177494,Sheriff Dan Lamb
17918,177494,"Eli ""Weevil"" Navarro"
78433,177494,Dick Casablancas
65726,177494,Deputy Lyles
53492,177494,Luke Haldeman
1213603,177494,Leo D'Amato
31162,177494,Cliff McCormack
30882,177494,Susan Knight
47058,177494,Celeste Kane
107793,177494,The Low Rent DJ
210160,177494,Himself
164003,177494,Doctor
149471,177494,Beefy Deputy
1030995,177494,Martina Vasquez
172388,177494,Receptionist
8944,177494,Gayle Buckley
51298,177494,Overconfident Club Boy
77089,177494,Vinnie Van Lowe
84895,177494,Sean Friedrich
15033,177494,Drunken Wingman (uncredited)
17051,177494,Himself (uncredited)
15033,174316,Sam
38940,174316,Birdie
22970,174316,Scott
6807,174316,Gary
18269,174316,Tony
23459,174316,Sarah
4937,174316,Alan
60928,174316,Ashley
39213,174316,Eliot
17841,174316,Jemily
44735,37799,Mark Zuckerberg
37625,37799,Eduardo Saverin
12111,37799,Sean Parker
108916,37799,Erica
115406,37799,Phoenix Club President
53807,37799,Cameron Winklevoss:Tyler Winklevoss
4787,37799,Dustin Moskovitz
2978,37799,Divya Narendra
118544,37799,Alice
88123,37799,Christy
118545,37799,Amelia Ritter
61256,37799,B.U. Guy in Bra
80591,37799,Marylin Delpy
210334,37799,Beautiful Woman
59882,78383,Abby Russell
74618,78383,Danni
3391,78383,Head Nurse Betty Watson
21624,78383,Dr. Morris
80758,78383,Detective John Rogan
67602,78383,Steve
63231,78383,Regina
134859,78383,Security Guard
42993,78383,Larry Cook
109869,205724,Brenda
222141,205724,Lisa
15111,205724,Storm
11702,205724,Chris
1084848,205724,Ashley
80595,205724,Phil
59297,205724,Jared
155946,205724,Dale
352,205724,
29222,225565,Jason
996701,225565,Daniel
135651,225565,Mikey
17606,225565,Ellie
51989,225565,Vera
56542,225565,Alana
6181,225565,Fred
158230,225565,Ellie's Dad
1333845,225565,Girl at the Bar (uncredited)
71815,225565,Christy
24045,59967,Joe
62,59967,Older Joe
5081,59967,Sara
17142,59967,Seth
48312,59967,Kid Blue
15555,59967,Suzie
8447,59967,Abe
78879,59967,Old Joe's Wife (as Summer Qing)
10580,59967,Beatrix
39520,59967,Jesse
84760,59967,Dale
1104568,59967,Neighbor Girl
1256260,59967,Beggar Kid
2039,209185,Murray French
60900,209185,Dr. Lewis
13950,209185,Simon
54817,209185,Kathleen
208539,209185,Helen (voix)
7056,140823,P.L. Travers
31,140823,Walt Disney
13242,140823,Ralph
72466,140823,Travers Robert Goff
47720,140823,Margaret Goff
17881,140823,Richard Sherman
11367,140823,Don DaGradi
107770,140823,Robert Sherman
1907,140823,Tommie
1907,140823,Tommie
3052,140823,Aunt Ellie
10980,12444,Harry Potter
10990,12444,Hermione Granger
10989,12444,Ron Weasley
1283,12444,Bellatrix Lestrange
4566,12444,Severus Snape
2440,12444,Rufus Scrimgeour
5658,12444,Albus Dumbledore
5469,12444,Lord Voldemort
2039,12444,Alastor 'Mad-Eye' Moody
5049,12444,Mr. Ollivander
8785,12444,Aberforth Dumbledore
96841,12444,Neville Longbottom
7026,12444,Xenophilius Lovegood
10993,12444,Draco Malfoy
11355,12444,Lucius Malfoy
83356,12444,Gellert Grindelwald
11291,12444,Fleur Delacour
10991,12444,Ginny Weasley
11184,12444,Griphook
1923,12444,Rubeus Hagrid
11207,12444,Remus Lupin
140367,12444,Luna Lovegood
15737,12444,Narcissa Malfoy
9191,12444,Wormtail
477,12444,Molly Weasley
11356,12444,Dolores Umbridge
10981,12444,Aunt Petunia
3300,12444,Nymphadora Tonks
20999,12444,Arthur Weasley
10983,12444,Vernon Dursley
10982,12444,Dudley Dursley
47468,12444,Madame Olympe Maxime
32990,12444,Mafalda Hopkirk
2482,12444,Albert Runcorn
234933,12444,Cho Chang
65445,12444,The Snatcher
3064,12444,Death Eater Yaxley
40638,12444,Pius Thicknesse
234921,12444,Antonin Dolohov
27822,12444,Elphias Doge
16358,12444,Kreacher (voice)
1140635,12444,Death Eater
234934,12444,Cormac McLaggen
11212,12444,Gregory Goyle
234928,12444,Pansy Parkinson
234926,12444,Padma Patil
975,12444,Scabior
13014,12444,Dobby
178630,12444,Mary Cattermole
1118,12444,Gregorovitch
83356,12444,Young Gellert Grindelwald
1643,12444,James Potter
10988,12444,Lily Potter
8436,12444,Rita Skeeter
60348,12444,Fenrir Greyback
96066,169209,Chris Potamitis
18918,169209,Detective James Ransome
34847,169209,Nancy Michaelides
59252,169209,Lizzette
11665,169209,Eddie
88619,169209,Eleni
98953,169209,Jimmy
5296,169209,Agent Nugent
137424,169209,Vicky
1217648,169209,Spyro
18313,169209,Tony
137424,169209,Vicky
85142,169209,Tommy
40377,169209,Agent Marichal
6383,100241,Adam
63312,100241,Terra
2440,100241,Naberius
502,100241,Leonore
145245,100241,Keziah
145246,100241,Barachel
27752,100241,Molokai
17605,192136,Nelson Mandela
2038,192136,Winnie Madikizela
2607,192136,Govan Mbeki
88816,10196,Aang
61186,10196,Katara
84215,10196,Sokka
76788,10196,Zuko
20644,10196,Commander Zhao
23680,10196,Appa:Momo
19729,10196,Gran Gran
7248,10196,Fire Lord Ozai
73336,10196,Azula
9462,10196,Old Man in Temple
1209900,10196,Fire Nation Soldier
222141,85446,Claire
217055,85446,Penelope
932095,85446,Dancer
180789,85446,Tripp
54503,85446,Moose
16644,80410,Granger
58058,80410,The King:Raven
21430,80410,Manhatten
107810,80410,Allard
65731,18823,Perseus
5469,18823,Hades
59620,18823,Io
973,18823,Calibos:Acrisius
28109,18823,Andromeda
1019,18823,Draco
114019,18823,Apollo
59592,18823,Athena
3896,18823,Zeus
115150,18823,Peshet
4935,18823,Spyros
6416,18823,Cassiopeia
4513,18823,Marmara
3292,18823,Eusebios
15498,18823,Solon
37168,18823,Ixas
9831,18823,Kepheus
2957,18823,Hermes
103351,18823,Prokopion
946696,18823,Sheikh Sulieman
6413,18823,Poseidon
21817,18823,Hestia
33235,76285,Percy Jackson
109513,76285,Annabeth
60077,76285,Tyson
207401,76285,Clarisse
53336,76285,Grover
105727,76285,Luke
34257,76285,Chiron
2283,76285,Mr.D
51797,76285,Hermes
51300,76285,Cyclops
112692,76285,Polyphemus:Laistrygonian
130769,76285,Chris Rodriguez
2372,76285,Polyphemus (voice)
111513,76285,Gray Sister #2
1294,76285,Gray Sister #3
9656,208134,Irving Zisman
1148130,208134,Billy
95789,208134,Kimmy
5953,208134,Gloria
2229,208134,Ellie
928542,208134,Hostess
11160,106747,Machete Cortez
2461,106747,Luther Voz
55085,106747,Miss San Antonio
17647,106747,Luz
63522,106747,Desdemona
56731,106747,Sartana
11161,106747,Osiris Amanpour
237405,106747,La Camaleon
67599,106747,Cereza
9777,106747,El Camaleon
76961,106747,Mendez
6952,106747,Mr. President
3131,106747,El Camaleon
27740,106747,El Camaleon
6573,106747,Sheriff Doakes
57674,106747,KillJoy
3896,192145,Michael
18973,192145,Julia
17051,192145,Rick
59315,192145,Anna
3490,192145,Sean
49,192145,Theresa
326,192145,Elaine
33528,74523,Danny Krueger
95638,74523,Frank Krueger
208406,74523,Jake Kendall
33653,74523,Lisa Abrams
4273,258216,Joe
1640,258216,Seligman
10959,258216,Jerôme
2224,258216,Joe's Father
139,258216,Mrs. H
935,258216,Joe's Mother
17604,152599,Orlando the Magician
8293,152599,Ewa Cybulski
73421,152599,Bruno Weiss
52776,152599,Belva
6856,209247,Crunch Calhoun
449,209247,Francie
2876,209247,Nicky Calhoun
26723,209247,Lola
28641,209247,Samuel Winter
90498,209247,Ponch
1217648,209247,Guy de Cornet
185805,209247,Agent Bick
230,209247,Dirty Ernie
287,228150,Wardaddy
10959,228150,Boyd 'Bible' Swan
33235,228150,Norman Ellison
19498,228150,Grady Travis
928572,228150,
11355,228150,
109438,228150,Lt. Parker
454,228150,
1333845,228150,Hilda Meier
51329,82693,Pat
72129,82693,Tiffany
380,82693,Pat Sr.
67837,82693,Dolores
66,82693,Danny
6217,82693,Dr. Cliff Patel
40543,82693,Ronnie
74242,82693,Jake
12041,82693,Veronica
6066,82693,Officer Keogh
58535,82693,Randy
6968,39254,Charlie Kenton
234479,39254,Max Kenton
19034,39254,Bailey Tallet
53650,39254,Finn
79072,39254,Ricky
15250,39254,Aunt Debra
8986,39254,Marvin
19860,39254,Tak Mashido
111206,39254,Farra Lemkova
2296,190955,Chris Pierzynski
8289,190955,Frank
8293,190955,Monica
18973,190955,Natalie
8691,190955,Vanessa
73381,190955,Anthony Scarfo
3085,190955,Leon
3127,190955,Marie
2171,190955,McNally
11315,190955,Lt. Colon
933271,190955,Yvonne
53573,190955,Tommy
5530,85889,Bruce Robertson
17606,85889,Amanda Drummond
478,85889,Ray Lennox
130977,85889,Mary
1665,85889,Bladesey
228968,85889,Peter Inglis
388,85889,Dr. Rossi
1834,85889,Bunty
63141,85889,Hector
16628,85889,Gorman
15956,85889,Punter
92730,85889,Size Queen
57574,85889,Carole Robertson
480,85889,Gus Bain
26860,85889,Bob Toal
18280,85889,Dougie Gillman
500,56292,Ethan Hunt
17604,56292,Brandt
11108,56292,Benji Dunn
52851,56292,Jane Carter
72118,56292,Brij Nath
142636,56292,Trevor Hanaway
10182,56292,Luther Stickell
92428,56292,Wistrom
6283,56292,Kurt Hendricks
121529,56292,Sabine Moreau
11705,56292,Julia Meade
207,56292,IMF Secretary
53714,122906,Mary
2440,122906,Dad
93210,122906,Tim
2441,122906,Harry
234352,122906,Charlotte
30083,122906,Mum
28950,122906,"Mary's Mother, Jean"
1186080,122906,Commuter
51329,109439,Phil
27105,109439,Stu
58225,109439,Alan
21180,109439,Doug
83586,109439,Mr. Chow
1230,109439,Marshall
55536,109439,Cassie
4175,109439,Sid
69122,109439,Jade
51944,109439,Black Doug
83585,109439,Tracy
78324,109439,Lauren
153621,109439,Linda
61182,109439,Stephanie
887,116741,Nick Campbell
4937,116741,Billy McMahon
109046,116741,Neha
9827,116741,Lyle
54415,116741,Headphones
130782,116741,Marielena
20644,116741,Mr. Chetty
527393,116741,Stuart
2978,116741,Graham Hawtrey
71403,116741,Randy
934159,116741,Sid
170302,116741,Bob Williams
23659,116741,Mattress Salesman (uncredited)
1230,116741,Nick and Billy's Boss (uncredited)
107770,116741,Male Interviewer
112561,123553,Clary
83356,123553,Jace Wayland
7431,123553,Alec Lightwood
1075355,123553,Isabelle Lightwood
118616,123553,Simon Lewis
17286,123553,Jocelyn Fray
15440,123553,Hodge Starkweather
207558,123553,Luke Garroway
1192915,123553,Magnus Bane
112692,123553,Blackwell
79072,123553,Pangborn
30485,123553,Dorothea
1244,123553,Valentine
207558,123553,Luke
22226,180296,Joel
56322,180296,Molly
71189,180296,Tiffany
22227,180296,Roland
1213603,180296,Jake
19278,180296,Kyle
475512,180296,Karen
111683,180296,Bob
15091,180296,Brenda
27105,180296,Eggbert
22224,180296,Trevor
335,180296,Spike
8792,180296,Bubby
66524,180296,Melanie
4776,180296,Roger
77330,180296,Teddy
58737,180296,Oliver
77089,180296,Tommy
113224,180296,Habermeyer
47296,180296,Frank
6212,180296,Waiter With Pole
36801,180296,Himself
32600,180296,Himself
22214,180296,Keith
20472,180296,Herself
84223,77174,Courtney
1230,77174,Mr. Prenderghast
41087,77174,Sandra Babcock
1893,77174,Mitch
8338,77174,Aggie
54691,77174,Alvin
113505,77174,Norman Babcock
1369,77174,The Judge
105659,77174,Female Tourist
204131,77174,Pug
113916,77174,"Deputy Dwayne, Rapper G"
42160,77174,Blithe Hollow Kid
24357,77174,Mrs. Henscher
92087,77174,Sheriff Hooper
36802,77174,Grandma
19292,109418,Lenny Feder
32895,109418,Eric Lamonsoff
2632,109418,Kurt McKenzie
60950,109418,Marcus Higgins
3136,109418,Roxanne Chase-Feder
52792,109418,Deanne McKenzie
49,109418,Sally Lamonsoff
884,109418,Wiley
32907,109418,Nick
51857,109418,Malcom
16165,109418,Squats Fitness Janitor
35806,109418,Officer Fluzoo
23498,109418,Braden
52697,109418,Mrs. Lamonsoff
20819,109418,Officer Dante
62692,109418,Kyle
20818,109418,Hippie Teacher
77120,109418,Tommy Cavanugh
16501,109418,Frat Boy Milo
80613,109418,Charlotte Mackenzie
60252,109418,Penny
1232807,109418,Mary Fluzoo
166029,109418,Gym Teacher
934243,109418,Nancy Arbuckle
88737,109418,Kmart Employee
145881,109418,The Great Renaldo
1143597,109418,Coach Romey
62861,109418,Male Cheerleader
62863,109418,Male Cheerleader
452205,109418,Male Cheerleader
62854,109418,Male Cheerleader
1118911,109418,Ginger
84214,109418,Frat Boy Andy
17304,230896,Iron Man:Tony Stark (voice)
23680,230896,Dr. Cruler:Zzzax (voice)
84490,230896,Jarvis (voice)
106775,230896,The Red Skull
563643,71672,Bridget
380,137093,Paddy
192,137093,Archie
3392,137093,Billy
8945,137093,Sam
2453,137093,Diana
98953,137093,Dean
71530,137093,Lonnie
45566,137093,Maurice
20747,137093,Miriam
8177,137093,Ezra
131934,137093,Lisa
58224,138832,David Clark
4491,138832,Rose O'Reilly
93491,138832,Kenny Rossmore
34847,138832,Casey Mathis
27105,138832,Brad Gurdlinger
17039,138832,Donny Fitzgerald
539,138832,Rick Nathanson
17696,138832,Edie Fitzgerald
96349,138832,Melissa Fitzgerald
25089,138832,Pablo Chacon
92617,138832,One-Eye
40481,138832,Mexican Cop
539,138832,Rick Nathanson
77089,138832,Todd - Strip Club Owner
17604,49040,Aaron Cross
349,49040,Ezra Kramer
3293,49040,Dr. Marta Shearing
819,49040,Byer
825,49040,Turso
11148,49040,Pamela Landy
2517,49040,Dita Mandy
3926,49040,Dr. Albert Hirsch
25072,49040,#3
74541,49040,Vendel
11064,49040,Noah Vosen
20582,49040,Larry Hooper
118937,49040,Ward
17199,49040,Ray Wills
126713,49040,Dr. Connie Dowd
6752,49040,Dr. Donald Foite
72129,70160,Katniss Everdeen
27972,70160,Peeta Mellark
96066,70160,Gale Hawthorne
2283,70160,Caesar Flickerman
9281,70160,Effie Trinket
57755,70160,Haymitch Abernathy
8210,70160,Seneca Crane
561869,70160,Rue
77069,70160,Cinna
23498,70160,Cato
77517,70160,Clove
55636,70160,President Snow
207401,70160,Glimmer
197350,70160,Flavius
1286617,70160,Tribute Girl District 8
72466,64635,Doug Quaid:Carl Hauser
3967,64635,Lori Quaid
10860,64635,Melina
17419,64635,Cohaagen
2440,64635,Matthias
68842,64635,McClane
71913,64635,Harry
10884,64635,Marek
43292,64635,Henry Reed
156590,64635,Bergen
23659,38055,Megamind (voice)
287,38055,Metro Man (voice)
56323,38055,Roxanne Ritchi (voice)
21007,38055,Titan (voice)
212,38055,Minion
15033,38055,Minions
19278,38055,Bob Prickles
56322,38055,Linda Prickles
52997,38055,Random Citizen
18999,38055,Warden
7399,38055,Bernard
15009,38055,Megaminds's Father
102336,38055,Newscaster
73040,125509,Maynard
228969,125509,Lita
1108570,125509,One Eye
3292,81005,Jack
73357,81005,Princess Isabelle
3061,81005,Elmont
2283,81005,Roderick
6972,81005,King Brahmwell
1665,81005,Crawe
1125,81005,Wicke
11184,81005,Old Hamm
2440,81005,General Fallon
53916,81005,General Entin
27632,81005,Fumm
33310,81005,The Queen
4495,20352,Gru (voice)
41088,20352,Vector (voice)
59919,20352,Dr. Nefario (voice)
5823,20352,Gru's Mother (voice)
21200,20352,Mr. Perkins (voice)
41091,20352,Miss Hattie (voice)
17743,20352,Margo (voice)
55936,20352,Jerry the Minion (voice)
58737,20352,Carnival Barker:Tourist Dad (voice)
62862,20352,Fred McDade (voice)
125167,20352,Tourist mom (voice)
80595,20352,Anchorman (voice)
83586,20352,Talk Show Host (voice)
41686,41513,Patrick Winslow
34195,41513,Grace Winslow
21028,41513,Clumsy Smurf
5587,41513,Gargamel
10697,41513,Gutsy Smurf
111455,41513,Smurfette
63522,41513,Odile
13593,41513,Papa Smurf
41798,41513,Grouchy Smurf
5129,41513,Jokey Smurf
77330,41513,Greedy Smurf
107770,41513,Baker Smurf
60736,41513,Handy Smurf
1215462,41513,Chef Smurf
61110,41513,Brainy Smurf
84292,41513,Vanity Smurf
21402,41513,Panicky Smurf
96228,41513,Hefty Smurf
37917,50619,Bella Swan
11288,50619,Edward Cullen
84214,50619,Jacob Black
45827,50619,Alice Cullen
56857,50619,Carlisle Cullen
53755,50619,Esme Cullen
34502,50619,Emmett Cullen
84223,50619,Jessica
121868,50619,Seth
87310,50619,Leah
59252,50619,Rosalie Hale
84215,50619,Jasper Hale
84219,50619,Sam Uley
11825,50619,Irina Denali
21029,50619,Charlie Swan
501,50619,Jane
25836,50619,Renée
57578,50619,Tanya Denali
59315,49849,Ella
3,49849,Col. Woodrow Dolarhyde
8784,49849,Jake Lonergan
6807,49849,Doc
17142,49849,Percy
27740,49849,Hunt
57409,49849,Maria
6574,49849,Meacham
30613,49849,Sheriff Taggart
88816,49849,Emmet
2482,49849,Pat Dolan
33527,49849,Nat Colorado
123725,49849,Alice
18271,49849,Roy Murphy
17688,49849,Black Knife
591769,49849,Luke Claiborne
949852,49849,Deputy
946854,49849,Charlie Lyle
38572,49849,Ed
986808,49849,Little Mickey
85,37710,Frank Tupelo
11701,37710,Elise Clifton-Ward
6162,37710,Inspector John Acheson
10669,37710,Chief Inspector Jones
782,37710,Reginald Shaw
17328,37710,English man
69036,37710,Colonnello Lombardi
44646,37710,Sergente Cerato
9656,273641,Bad Grandpa
5953,273641,Gloria
1148130,273641,
95789,273641,
517,141043,Martin Sharp
10882,141043,Penny
84497,141043,J.J.
17606,141043,Jess Crichton
4783,141043,Chris
3051,141043,Maureen
54499,243683,Andie
59592,243683,Alexa
58965,243683,Camille
54503,243683,Moose
887,49013,Lightning McQueen (voice)
3895,49013,Finn McMissile (voice)
1246,49013,Holley Shiftwell (voice)
2232,49013,Chick Hicks (voice)
11355,49013,Siddeley (voice)
5149,49013,Sally Carrera (voice)
7907,49013,Mack (voice)
4252,49013,Luigi (voice)
15897,49013,Mater (voice)
1926,49013,Sir Miles Axlerod (voice)
1241,49013,Francesco Bernoulli (voice)
3266,49013,Grem (voice)
3491,49013,Professor Z (voice)
942993,49013,Darrell Cartrip (voice)
22383,49013,Uncle Topolino (voice)
60074,49013,Otis (voice)
13333,49013,The Queen:Mama Topolino (voice)
11159,49013,Ramone (voice)
31514,49013,Acer (voice)
31,83542,Dr. Henry Goose:Hotel Manager:Isaac Sachs:Dermot Hoggins:Cavendish Look-a-Like Actor:Zachry
4587,83542,Native Woman:Jocasta Ayrs:Luisa Rey:Indian Party Guest:Ovid:Meronym
388,83542,Captain Molyneux:Vyvyan Ayrs:Timothy Cavendish:Korean Musician:Prescient 2
